selection,coder,code,was_code_present,code_label
10.1007%2Fs00191-017-0548-y_TL02,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL03,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL03,tonyli0409,software_name,TRUE,airbnb
10.1007%2Fs00191-017-0548-y_TL03,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL03,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL03,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL03,tonyli0409,url,TRUE,airbnb.com
10.1007%2Fs00191-017-0548-y_TL04,tonyli0409,url,TRUE,blablacar.com
10.1007%2Fs00191-017-0548-y_TL04,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL04,tonyli0409,software_name,TRUE,blablacar
10.1007%2Fs00191-017-0548-y_TL04,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL04,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL04,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL05,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL05,tonyli0409,url,TRUE,turo.com
10.1007%2Fs00191-017-0548-y_TL05,tonyli0409,software_name,TRUE,turo
10.1007%2Fs00191-017-0548-y_TL05,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL05,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL05,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL06,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL06,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL06,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL06,tonyli0409,url,TRUE,eBay.com
10.1007%2Fs00191-017-0548-y_TL06,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL06,tonyli0409,software_name,TRUE,eBay
10.1007%2Fs00191-017-0548-y_TL07,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL07,tonyli0409,software_name,TRUE,Craigslist
10.1007%2Fs00191-017-0548-y_TL07,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL07,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL07,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL07,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL08,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL08,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL08,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL08,tonyli0409,software_name,TRUE,Facebook
10.1007%2Fs00191-017-0548-y_TL08,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL08,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL10,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL10,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL10,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL10,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL10,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL10,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL11,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL11,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL11,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL11,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL11,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL11,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL12,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL12,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL12,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL12,tonyli0409,url,TRUE,airbnb.com
10.1007%2Fs00191-017-0548-y_TL12,tonyli0409,software_name,TRUE,airbnb
10.1007%2Fs00191-017-0548-y_TL12,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL13,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL13,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL13,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL13,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL13,tonyli0409,url,TRUE,turo.com
10.1007%2Fs00191-017-0548-y_TL13,tonyli0409,software_name,TRUE,turo
10.1007%2Fs00191-017-0548-y_TL14,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL14,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL14,tonyli0409,software_name,TRUE,blablacar
10.1007%2Fs00191-017-0548-y_TL14,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL14,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL14,tonyli0409,url,TRUE,blablacar.com
10.1007%2Fs00191-017-0548-y_TL15,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL15,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL15,tonyli0409,software_name,TRUE,neighborgoods
10.1007%2Fs00191-017-0548-y_TL15,tonyli0409,url,TRUE,neighborgoods.org
10.1007%2Fs00191-017-0548-y_TL15,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL15,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL16,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL16,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL16,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL16,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL16,tonyli0409,url,TRUE,justpark.com
10.1007%2Fs00191-017-0548-y_TL16,tonyli0409,software_name,TRUE,justpark
10.1007%2Fs00191-017-0548-y_TL17,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL17,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL17,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL17,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL17,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL17,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL18,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL18,tonyli0409,software_name,TRUE,BlaBlacar
10.1007%2Fs00191-017-0548-y_TL18,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL18,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL18,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL18,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL19,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL19,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL19,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL19,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL19,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL19,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL20,tonyli0409,software_name,TRUE,BlaBlaCar
10.1007%2Fs00191-017-0548-y_TL20,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL20,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL20,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL20,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL20,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL21,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL21,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL21,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL21,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL21,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL21,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL22,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL22,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL22,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL22,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL22,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL22,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL23,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL23,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL23,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL23,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL23,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL23,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL24,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL24,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL24,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL24,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL24,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL24,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL25,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL25,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL25,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL25,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL25,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL25,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL26,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL26,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL26,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL26,tonyli0409,software_name,TRUE,Airbnb
10.1007%2Fs00191-017-0548-y_TL26,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL26,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL27,tonyli0409,version_date,TRUE,1999
10.1007%2Fs00191-017-0548-y_TL27,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL27,tonyli0409,creator,TRUE,Wilensky
10.1007%2Fs00191-017-0548-y_TL27,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL27,tonyli0409,software_was_used,FALSE,NA
10.1007%2Fs00191-017-0548-y_TL27,tonyli0409,software_name,TRUE,NetLogo
10.1007%2Fs00191-018-0558-4_TL01,tonyli0409,creator,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL01,tonyli0409,version_date,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL01,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs00191-018-0558-4_TL01,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL01,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL01,tonyli0409,software_name,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL02,tonyli0409,creator,TRUE,R Development Core Team
10.1007%2Fs00191-018-0558-4_TL02,tonyli0409,software_name,TRUE,DiceKriging
10.1007%2Fs00191-018-0558-4_TL02,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs00191-018-0558-4_TL02,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL02,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL02,tonyli0409,version_date,TRUE,2009
10.1007%2Fs00191-018-0558-4_TL03,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL03,tonyli0409,software_name,TRUE,DiceEval
10.1007%2Fs00191-018-0558-4_TL03,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs00191-018-0558-4_TL03,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL03,tonyli0409,version_date,TRUE,2009
10.1007%2Fs00191-018-0558-4_TL03,tonyli0409,creator,TRUE,R Development Core Team
10.1007%2Fs00191-018-0558-4_TL04,tonyli0409,creator,TRUE,R Development Core Team
10.1007%2Fs00191-018-0558-4_TL04,tonyli0409,version_date,TRUE,2009
10.1007%2Fs00191-018-0558-4_TL04,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL04,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs00191-018-0558-4_TL04,tonyli0409,software_name,TRUE,DiceOptim
10.1007%2Fs00191-018-0558-4_TL04,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL05,tonyli0409,creator,TRUE,R Development Core Team
10.1007%2Fs00191-018-0558-4_TL05,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL05,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL05,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs00191-018-0558-4_TL05,tonyli0409,version_date,TRUE,2009
10.1007%2Fs00191-018-0558-4_TL05,tonyli0409,software_name,TRUE,DiceKriging
10.1007%2Fs00191-018-0558-4_TL06,tonyli0409,software_name,TRUE,regnoud
10.1007%2Fs00191-018-0558-4_TL06,tonyli0409,version_date,TRUE,2009
10.1007%2Fs00191-018-0558-4_TL06,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs00191-018-0558-4_TL06,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL06,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL06,tonyli0409,creator,TRUE,R Development Core Team
10.1007%2Fs00191-018-0558-4_TL07,tonyli0409,version_date,TRUE,2009
10.1007%2Fs00191-018-0558-4_TL07,tonyli0409,version_number,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL07,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs00191-018-0558-4_TL07,tonyli0409,url,FALSE,NA
10.1007%2Fs00191-018-0558-4_TL07,tonyli0409,creator,TRUE,R Development Core Team
10.1007%2Fs00191-018-0558-4_TL07,tonyli0409,software_name,TRUE,DiceOptim
10.1007%2Fs10258-013-0091-1_TL01,tonyli0409,url,FALSE,NA
10.1007%2Fs10258-013-0091-1_TL01,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10258-013-0091-1_TL01,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10258-013-0091-1_TL01,tonyli0409,version_date,TRUE,2010
10.1007%2Fs10258-013-0091-1_TL01,tonyli0409,creator,TRUE,Hansen and Lunde
10.1007%2Fs10258-013-0091-1_TL01,tonyli0409,software_name,TRUE,MulCom
10.1007%2Fs10258-013-0091-1_TL02,tonyli0409,creator,TRUE,Doornik
10.1007%2Fs10258-013-0091-1_TL02,tonyli0409,software_name,TRUE,Ox
10.1007%2Fs10258-013-0091-1_TL02,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10258-013-0091-1_TL02,tonyli0409,version_date,TRUE,2006
10.1007%2Fs10258-013-0091-1_TL02,tonyli0409,url,FALSE,NA
10.1007%2Fs10258-013-0091-1_TL02,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR01,henryrossiter,version_date,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR01,henryrossiter,url,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR01,henryrossiter,version_number,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR01,henryrossiter,software_name,TRUE,Datastream
10.1007%2Fs10290-016-0264-y_HR01,henryrossiter,creator,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR01,henryrossiter,software_was_used,TRUE,NA
10.1007%2Fs10290-016-0264-y_HR02,henryrossiter,software_name,TRUE,Statistical Data Warehouse
10.1007%2Fs10290-016-0264-y_HR02,henryrossiter,version_number,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR02,henryrossiter,creator,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR02,henryrossiter,version_date,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR02,henryrossiter,url,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR02,henryrossiter,software_was_used,TRUE,NA
10.1007%2Fs10290-016-0264-y_HR03,henryrossiter,version_number,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR03,henryrossiter,software_was_used,TRUE,NA
10.1007%2Fs10290-016-0264-y_HR03,henryrossiter,software_name,TRUE,Eurostat
10.1007%2Fs10290-016-0264-y_HR03,henryrossiter,url,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR03,henryrossiter,creator,FALSE,NA
10.1007%2Fs10290-016-0264-y_HR03,henryrossiter,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC01,jackchristen,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC01,jackchristen,version_number,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC01,jackchristen,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC01,jackchristen,software_name,TRUE,Sspace
10.1007%2Fs10368-017-0398-y_JWC01,jackchristen,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_JWC01,jackchristen,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC02,jackchristen,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_JWC02,jackchristen,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC02,jackchristen,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_JWC02,jackchristen,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC02,jackchristen,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC02,jackchristen,version_number,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC03,jackchristen,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_JWC03,jackchristen,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC03,jackchristen,version_number,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC03,jackchristen,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC03,jackchristen,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC03,jackchristen,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_JWC04,jackchristen,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC04,jackchristen,version_number,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC04,jackchristen,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_JWC04,jackchristen,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_JWC04,jackchristen,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC04,jackchristen,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC05,jackchristen,version_number,TRUE,7.0
10.1007%2Fs10368-017-0398-y_JWC05,jackchristen,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC05,jackchristen,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_JWC05,jackchristen,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_JWC05,jackchristen,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC05,jackchristen,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC06,jackchristen,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC06,jackchristen,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC06,jackchristen,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_JWC06,jackchristen,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_JWC06,jackchristen,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC06,jackchristen,version_number,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC07,jackchristen,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_JWC07,jackchristen,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC07,jackchristen,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC07,jackchristen,version_number,TRUE,7.0
10.1007%2Fs10368-017-0398-y_JWC07,jackchristen,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_JWC07,jackchristen,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_TL01,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_TL01,tonyli0409,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL01,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL01,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL01,tonyli0409,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL01,tonyli0409,software_name,TRUE,EViews
10.1007%2Fs10368-017-0398-y_TL02,tonyli0409,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL02,tonyli0409,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_TL02,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL02,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_TL02,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL02,tonyli0409,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL03,tonyli0409,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_TL03,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL03,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_TL03,tonyli0409,url,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL03,tonyli0409,version_number,TRUE,7.0
10.1007%2Fs10368-017-0398-y_TL03,tonyli0409,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL04,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10368-017-0398-y_TL04,tonyli0409,version_number,TRUE,7.0
10.1007%2Fs10368-017-0398-y_TL04,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL04,tonyli0409,software_name,TRUE,Eviews
10.1007%2Fs10368-017-0398-y_TL04,tonyli0409,creator,FALSE,NA
10.1007%2Fs10368-017-0398-y_TL04,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL01,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL01,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL01,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL01,tonyli0409,creator,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL01,tonyli0409,software_name,TRUE,MATLAB
10.1007%2Fs10614-011-9257-z_TL01,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10614-011-9257-z_TL02,tonyli0409,creator,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL02,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL02,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10614-011-9257-z_TL02,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL02,tonyli0409,software_name,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL02,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL03,tonyli0409,software_name,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL03,tonyli0409,creator,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL03,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL03,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL03,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL03,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10614-011-9257-z_TL04,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10614-011-9257-z_TL04,tonyli0409,software_name,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL04,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL04,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL04,tonyli0409,creator,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL04,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL05,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL05,tonyli0409,creator,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL05,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL05,tonyli0409,software_name,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL05,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL05,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10614-011-9257-z_TL06,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL06,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL06,tonyli0409,software_name,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL06,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10614-011-9257-z_TL06,tonyli0409,creator,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL06,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL07,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL07,tonyli0409,software_was_used,TRUE,NA
10.1007%2Fs10614-011-9257-z_TL07,tonyli0409,creator,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL07,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL07,tonyli0409,software_name,TRUE,MATLAB
10.1007%2Fs10614-011-9257-z_TL07,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL08,tonyli0409,url,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL08,tonyli0409,version_date,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL08,tonyli0409,version_number,FALSE,NA
10.1007%2Fs10614-011-9257-z_TL08,tonyli0409,software_was_used,TRUE,NA
