article,article_set,coder,no_selections_found,codable,standard_article
10.1007%2Fs10887-017-9149-8,econ_article,yashkar,TRUE,TRUE,TRUE
10.1007%2Fs10888-008-9079-y,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1007%2Fs10888-008-9084-1,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1007%2Fs10888-010-9127-2,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1007%2Fs10888-010-9134-3,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs10888-011-9168-1,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs10888-011-9196-x,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1007%2Fs10888-011-9196-x,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs10888-011-9201-4,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs10888-011-9203-2,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs10888-011-9208-x,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs10888-013-9243-x,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1007%2Fs10888-014-9290-y,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1007%2Fs10888-014-9290-y,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs10888-015-9303-5,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs10888-015-9307-1,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs10888-015-9309-z,econ_article,jcsick,TRUE,TRUE,TRUE
10.1007%2Fs10888-015-9317-z,econ_article,slungu99,FALSE,TRUE,TRUE
10.1007%2Fs10888-016-9332-8,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs10888-016-9342-6,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs10888-016-9342-6,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs10888-017-9350-1,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs10888-017-9362-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs10888-017-9370-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11079-009-9132-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11079-010-9176-y,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1007%2Fs11079-015-9349-9,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs11079-015-9366-8,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11079-015-9366-8,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11079-016-9405-0,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11079-017-9443-2,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11079-017-9466-8,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs11123-008-0109-3,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11123-009-0142-x,econ_article,ankimnguyen,FALSE,TRUE,TRUE
10.1007%2Fs11123-010-0169-z,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1007%2Fs11123-010-0189-8,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs11123-011-0214-6,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11123-011-0233-3,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11123-012-0270-6,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11123-012-0325-8,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11123-015-0432-4,econ_article,caifand,TRUE,TRUE,NA
10.1007%2Fs11123-015-0454-y,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11123-016-0472-4,econ_article,slungu99,FALSE,TRUE,TRUE
10.1007%2Fs11127-006-9100-6,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11127-007-9172-y,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-007-9186-5,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11127-008-9315-9,econ_article,monicacho92,TRUE,TRUE,TRUE
10.1007%2Fs11127-008-9385-8,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1007%2Fs11127-008-9391-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-009-9441-z,econ_article,tonyli0409,TRUE,NA,NA
10.1007%2Fs11127-009-9445-8,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs11127-009-9447-6,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11127-009-9453-8,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1007%2Fs11127-009-9478-z,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-009-9521-0,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-010-9600-2,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-010-9631-8,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs11127-010-9652-3,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-010-9659-9,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11127-010-9743-1,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1007%2Fs11127-011-9789-8,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1007%2Fs11127-011-9893-9,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11127-012-0038-6,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1007%2Fs11127-012-9915-2,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11127-012-9918-z,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11127-015-0269-4,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11127-016-0322-y,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-016-0368-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11127-017-0420-5,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1007%2Fs11127-017-0427-y,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11127-017-0429-9,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11127-017-0452-x,econ_article,caifand,TRUE,TRUE,TRUE
10.1007%2Fs11127-017-0453-9,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11127-017-0463-7,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11138-016-0361-0,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1007%2Fs11149-006-9012-x,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs11149-011-9180-1,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs11149-013-9226-7,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11150-009-9083-4,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1007%2Fs11150-010-9094-1,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11150-013-9231-8,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11150-014-9246-9,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11150-015-9312-y,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11150-016-9328-y,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1007%2Fs11150-016-9347-8,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11150-016-9347-8,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1007%2Fs11150-017-9390-0,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1007%2Fs11150-017-9399-4,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11150-017-9399-4,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs11151-010-9237-9,econ_article,monicacho92,TRUE,TRUE,TRUE
10.1007%2Fs11151-010-9249-5,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11151-010-9255-7,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1007%2Fs11151-010-9271-7,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11151-010-9274-4,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11151-011-9291-y,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs11151-015-9460-5,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs11151-017-9577-9,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11151-017-9585-9,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11151-017-9585-9,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11151-017-9592-x,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11166-007-9011-z,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11166-008-9042-0,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11166-009-9083-z,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1007%2Fs11166-010-9098-5,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1007%2Fs11166-010-9098-5,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11166-011-9118-0,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11166-011-9127-z,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs11166-012-9142-8,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11166-013-9175-7,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11166-014-9188-x,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11166-015-9214-7,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11166-016-9243-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11166-017-9253-3,econ_article,henryrossiter,TRUE,TRUE,TRUE
10.1007%2Fs11166-017-9259-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11166-017-9262-2,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11293-007-9097-3,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11293-010-9215-5,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11293-013-9368-0,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1007%2Fs11293-014-9449-8,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1007%2Fs11293-016-9489-3,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11293-016-9524-4,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1007%2Fs11293-016-9524-4,econ_article,monicacho92,TRUE,TRUE,FALSE
10.1007%2Fs11293-016-9530-6,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11293-016-9530-6,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1007%2Fs11294-009-9215-x,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11294-014-9468-x,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs11294-014-9468-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11294-014-9473-0,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1007%2Fs11294-014-9480-1,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1007%2Fs11294-014-9488-6,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1007%2Fs11294-014-9495-7,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11294-017-9637-9,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1007%2Fs11294-017-9638-8,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11558-007-9026-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11558-010-9091-4,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11558-011-9101-1,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1007%2Fs11558-011-9108-7,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1007%2Fs11558-011-9113-x,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1007%2Fs11558-013-9168-y,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1007%2Fs11558-016-9251-2,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs11558-017-9294-z,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11558-017-9295-y,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs11558-018-9302-y,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1007%2Fs12114-009-9050-6,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1007%2Fs12114-010-9082-y,econ_article,slungu99,TRUE,TRUE,TRUE
10.1007%2Fs12114-017-9257-x,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1007%2Fs12114-017-9260-2,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1017%2Fs1365100508070430,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100509090233,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1017%2Fs1365100509991131,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100510000167,econ_article,mrcyndns,TRUE,TRUE,FALSE
10.1017%2Fs1365100511000198,econ_article,henryrossiter,TRUE,TRUE,TRUE
10.1017%2Fs1365100511000228,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1017%2Fs1365100512000387,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1017%2Fs1365100512000776,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1017%2Fs136510051200082x,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1017%2Fs1365100513000035,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100513000242,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100513000357,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1017%2Fs136510051300045x,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs136510051300076x,econ_article,jackchristen,FALSE,TRUE,FALSE
10.1017%2Fs1365100514000170,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100514000388,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs136510051400039x,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100515000139,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1017%2Fs136510051500019x,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100515000413,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1017%2Fs1365100515000474,econ_article,monicacho92,TRUE,TRUE,FALSE
10.1017%2Fs1365100515000504,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1017%2Fs1365100515000619,econ_article,courtneybroderick,FALSE,NA,NA
10.1017%2Fs1365100515000632,econ_article,caifand,TRUE,TRUE,TRUE
10.1017%2Fs1365100515000656,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1017%2Fs1365100515000723,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1017%2Fs1365100515000930,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100516000201,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1017%2Fs1365100516000523,econ_article,henryrossiter,TRUE,TRUE,TRUE
10.1017%2Fs1365100516000948,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1017%2Fs136510051600105x,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1017%2Fs1365100516001231,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1017%2Fs1365100518000068,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1023%2Fa%3A1017368911423,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1023%2Fa%3A1017448826993,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1023%2Fa%3A1022881014936,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1023%2Fb%3Acsem.0000038839.98836.5c,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1057%2Fbe.2010.10,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1057%2Fbe.2011.28,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1057%2Fbe.2011.30,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1057%2Fbe.2012.22,econ_article,oceanwall,TRUE,TRUE,FALSE
10.1057%2Fbe.2013.1,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1057%2Fbe.2013.18,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1057%2Fbe.2013.7,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1057%2Feej.2008.38,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1057%2Feej.2010.22,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1057%2Feej.2012.11,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1057%2Feej.2014.10,econ_article,yashkar,TRUE,TRUE,TRUE
10.1057%2Feej.2015.57,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1057%2Feej.2016.11,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1057%2Fs11369-016-0009-x,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1057%2Fs11369-017-0030-8,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1057%2Fs11369-017-0048-y,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1057%2Fs11369-017-0054-0,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1057%2Fs11369-017-0056-y,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1057%2Fs11369-017-0064-y,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1080%2F00036846.2012.707007,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1080%2F00036846.2012.712786,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F00036846.2013.857000,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00036846.2014.904113,econ_article,henryrossiter,TRUE,TRUE,FALSE
10.1080%2F00036846.2014.922670,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1080%2F00036846.2014.925076,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00036846.2014.961309,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F00036846.2014.982953,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F00036846.2014.987479,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F00036846.2014.987525,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F00036846.2015.1021547,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1080%2F00036846.2015.1040259,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1080%2F00036846.2015.1096578,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F00036846.2016.1203089,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F00036846.2016.1208919,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F00036846.2016.1216679,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F00036846.2016.1218430,econ_article,mjsong1201,FALSE,TRUE,TRUE
10.1080%2F00036846.2017.1282088,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F00036846.2017.1347382,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F00036848300000013,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F00074910601053185,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F00074910601053243,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1080%2F00074910701286362,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F00074910701286370,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074910701408040,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074910802001546,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074910802001637,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F00074910802304429,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F00074910802395310,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074910802395377,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F00074910802395377,econ_article,slungu99,TRUE,TRUE,FALSE
10.1080%2F00074910903301639,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074911003642237,econ_article,yashkar,TRUE,TRUE,TRUE
10.1080%2F00074918.2010.522500,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074918.2011.566541,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1080%2F00074918.2011.566541,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F00074918.2011.585955,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1080%2F00074918.2012.694152,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F00074918.2012.728620,econ_article,slungu99,TRUE,TRUE,TRUE
10.1080%2F00074918.2013.772936,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F00074918.2013.850645,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074918.2014.896235,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074918.2014.896243,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1080%2F00074918.2015.1023419,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074918.2015.1111797,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074918.2015.1111827,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074918.2016.1165599,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F00074918.2016.1211078,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00074918.2017.1326201,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F00213624.2016.1210384,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1080%2F00213624.2016.1250478,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1080%2F00220485.2016.1252295,econ_article,henryrossiter,TRUE,TRUE,FALSE
10.1080%2F00220485.2016.1252299,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1080%2F00220485.2017.1353464,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1080%2F00220485.2017.1353464,econ_article,mrcyndns,FALSE,TRUE,TRUE
10.1080%2F00346764.2016.1269941,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F026921700101470,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F08853908.2016.1178530,econ_article,realrichardparker,TRUE,TRUE,NA
10.1080%2F08853908.2016.1202664,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F08853908.2017.1266871,econ_article,slungu99,TRUE,TRUE,TRUE
10.1080%2F08853908.2017.1292816,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F09535314.2016.1170991,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1080%2F09535314.2016.1232701,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1080%2F09535314.2018.1431205,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F09538259000000038,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F09638199.2016.1261799,econ_article,oceanwall,TRUE,NA,NA
10.1080%2F09638199.2017.1353125,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F09645292.2015.1035919,econ_article,ankimnguyen,FALSE,TRUE,FALSE
10.1080%2F09645292.2015.1121010,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F09645292.2016.1238879,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F09645292.2016.1260266,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F09645292.2017.1287881,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F09645292.2018.1426732,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1080%2F10438599.2016.1164488,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F1350178042000253018,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F1350178x.2013.859415,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1080%2F1350178x.2015.1083142,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F1350178x.2016.1157199,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1080%2F1350178x.2016.1189124,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1080%2F1350178x.2017.1286026,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F1350178x.2017.1355889,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F1350485052000345799,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F13504851.2011.639572,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F13504851.2012.752995,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1080%2F13504851.2015.1068629,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F13504851.2016.1167817,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1080%2F13504851.2016.1167817,econ_article,jackchristen,FALSE,TRUE,TRUE
10.1080%2F13504851.2016.1199750,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F13504851.2017.1289880,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F135048597355267,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1080%2F1354570042000198407,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1080%2F1354570042000315154,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F13545700500356951,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1080%2F13545700500473186,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1080%2F13545700500532940,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F1354570052000340146,econ_article,oceanwall,TRUE,TRUE,FALSE
10.1080%2F13545700600633028,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1080%2F13545700600723985,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F13545700601024847,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F13545700601025216,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F13545701.2014.960301,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1080%2F13545701.2014.967708,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F13545701.2014.990912,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F13545701.2014.999007,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F13545701.2015.1022705,econ_article,slungu99,TRUE,TRUE,FALSE
10.1080%2F13545701.2016.1195003,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1080%2F13545701.2016.1195004,econ_article,ankimnguyen,FALSE,TRUE,TRUE
10.1080%2F13545701.2016.1211305,econ_article,slungu99,FALSE,TRUE,TRUE
10.1080%2F13545701.2017.1289693,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1080%2F135457099337770,econ_article,henryrossiter,TRUE,TRUE,FALSE
